book,publisher
30708949552,A Mentor Classic/ Published by The New American Library
30748023673,"Barnes & Noble, Incorporated"
30745957188,Penguin Books
30660923527,Ignatius Press
22575766170,"Dell Books., New York, NY, USA."
1058066057,"Tudor Pub., New York"
30306579912,Ace
30738347373,Flammarion et Cie
30643297497,SparkNotes
1031685420,Dover
30738248497,
30367514525,J.M. Dent & Sons Ltd
918921099,"Published for the Trustees of the British Museum by British Museum Publications Limited, Oxford"
30538818571,
30657037242,Dover
30737245358,Oxford University Press
30082148548,Ace
30699604781,Random House Publishing -
30706933760,Fawcett Publications
65853181,Ballantine
1978280450,Ace
30708708616,
30733344749,Larson Publications 11
275352520,Four Square London
30692362401,SparkNotes
1046762509,Ace
19593306436,"Goldmann,"
30718682962,Dell Publishing Co.
30556399073,Ballantine
30523186646,SparkNotes
30734217513,Castle Books/Book Sales
30012305301,Ace
30743257139,Simon & Schuster Children's Publishing
30746033606,
30137491647,arkham
30266523672,
30191207695,Whitman Publishing Co.
720184571,Bantam Books
30683695026,
30266563989,
22523931843,LIBRAIRIE DES CHAMPS ELYSEES
30137461622,"fantasy house,"
30698067646,"SAGE Publications, Inc"
30514017249,"Lizars, Edinburgh."
30424441940,"Lancer, New York"
30332224873,Reader's Digest
30617865091,Bantam Classics
30692770710,LE MASQUE SCIENCE FICTION 96
837170227,Allen & Unwin Ltd.
30630537430,Ace
30603312370,"Wilhelm Goldmann,,"
6929475639,"Pellegrini & Cudahy, Chicago"
30738824911,Random House Publishing Group
30313259468,"Pinnacle Books, New York"
30621579656,Independently published -
18273784288,
30422007325,"American Heritage Publishing Co., New York, New York, U.S.A."
1971730398,Cherish
30698782892,Eureka Productions
30259412450,Ace
30733069823,
18217724726,The Texas Journal of Science.
10390215385,"Gramercy Publishing Co, NY"
21662450135,"N.Y. / New York: Weird Tales, March 1948, 1st Edition, First Printing, New York, NY"
22890297791,Avon Books
30642614296,Knopf Doubleday Publishing Group
30692377212,Disney Press
22505124632,Dell
30696156597,LIGHTNING SOURCE UK LTD
22408988278,Signet / New American Library
30699868421,Avon
30429723787,Doubleday & Co.
22582318092,Oxford University Press/Humphrey Milford
27059037,"Gramercy Publishing Company, New York"
30719364395,Lancer
30175024279,"Belmont, NY"
2795338710,Ballantine
30699045077,Dial
18369566244,Star Publications Inc
30220057175,The Trustees of the British Muse
30032906202,Random House Publishing Group
10253443391,Ace
30543697288,Ballantine
30667085532,Baen
22505003481,Fawcett
30627143714,BiblioLife
30711961716,Short Stories
30179502854,"Gramercy Books, New York"
30365542322,Lippincott Williams & Wilkins
30735331325,Ballantine
381789268,"Arkham House., Sauk City:"
30505774641,Kappa Books Publishers
30644571045,"Popular Library, Inc, New York, NY"
30299235127,Harper
30405755303,Ballantine
21419752,Berkley
16201619952,"Beagle Books, Inc."
30605055028,Pan
30349208601,Warner Books
5334849969,Ballantine
586706972,"Kobenhavn, Schultz 1958"
30617831644,"New Holland Publishers, Limited"
30641300922,DAW
30521947856,Clark
758139714,"A Four Square Book, London"
30384218741,
898001281,"FARRAR, STRAUS, & CUDAHY, NY"
30621936480,
17475986893,"Routledge & Kegan Paul, London and Boston"
15525845142,MARABOUT
8644770135,Sagamore Publishing
30656874668,Molino
30697790977,Riverside Press
22877616178,"AMS Press, 1972"
30733180192,Penguin Publishing Group
30238555834,Pinnacle Books
303692372,"The Heritage Press, New York"
30538101288,Ballantine
30740199431,Aziloth Books 20
30662763775,Spark Publishing
22531841507,Signet
30706474914,
362354844,Ace
30149718025,Ace
30737635312,
30429270948,Dover
30255639397,Ballantine
30303597004,Stanton & Lee
22844627983,Ballantine
30454911106,Brand: Del Rey
30733393192,Random House Publishing Group
30568676125,Thomas Nelson Publishers
10236871331,"Dell, New York"
30264905720,
30249696297,Fawcett Publications
22925602126,Ballantine
30116002775,"Modern Library Giant, NY"
30582848774,Dover
30080476038,Berkley
30614250089,"The Candlelight Press, New York"
30520520867,"Duell, Sloan, and Pearce"
30745836844,"Belknap Press of Harvard University Press, Cambridge"
30615967183,Ballantine
17507276019,
30740419510,Ace
30685044905,W Pub Group
30722595391,Bantam Books
30699080730,Dover
30609768171,"Mercury Press, NY"
30253520540,
22844627890,Ballantine
30575684620,Barnes & Noble Books
30741989918,Pocket Books
30699300574,Dover
30747254267,Daw Books
30699080560,"New York : Dodd, Mead"
2713065618,"Charles Scribner's Sons, New York"
219907698,"University Books, New Hyde Park, New York"
22817138505,"Grosset & Dunlap, NY"
30594237582,Ace
30324835559,
30620683091,Penguin Classics
30137602972,clark publishing
9405403007,"Streamline, London"
30109149713,Frederick Muller Ltd.
30577418637,"Anchor, 1959"
30647249176,The Peter Pauper Press
30551329039,Ace
20572902642,"Duell, Sloan and Pearce, New York"
30118845605,J.M. Dent & Sons Ltd.
30739756250,"Wordsworth Editions, Limited 15"
30748178759,Houghton Mifflin Books
30742101855,Del Rey
30405504481,Sphere
30053817990,"Arkham House, Sauk City, Wisconsin"
20673321153,Theosophical Univ Pr
30746115884,
30536870648,
30367168499,Random House Publishing Group
18572144197,"Vision Books, Farrar Straus & Giroux/Burns & Oates, New York/london"
30753139562,Dover
1368030828,"Harrison & Sons, printers, London"
30563331262,Puffin Books
30271232517,
30617505148,- -
30602369998,Richard Schikowski
30699267039,Ballantine
3828386155,Ultimate
30738609545,
18075627086,
22920888415,"Scribners, New York"
14461313120,Consul
1270420421,"Tower, New York"
8942623395,Dover
9742411646,Better Publications of Canada
30733533960,Deutscher Taschenbuch Verlag GmbH & Co KG
30272466981,
609409907,Souvenir
30404064304,"Duell, Sloan and Pearce, New York"
30663797167,Theosophical University Press
16588001628,Fawcett Publications
30137479617,tower
22540662528,Warner Books
30571379234,Warner Books
30666176752,Dover
30665131907,St. Martin's Press
30611167775,Echo Library
1039445753,"Best Books, NY"
30711729066,Pocket
30694786234,Ace
30412935345,"Popular Publication, New York"
30601110970,Ballantine
30525229390,"Packard and Co., Hendricks House"
5428788399,Ballantine
30704210286,Sterling Publishing
1207397416,Four Square
22819962348,"Berkley Books Pub, Canada"
30041453422,"Cerchio della Luna 0, Italy"
30487834402,University of Iowa Press
30744570455,Belmont Double B50-759
17515521501,
30693672779,Penguin Classics
152665796,Ace
22408985163,"DAW Books, Inc."
17922142412,
19972923403,Ballantine
98716627,Ace
30210928493,"D. C, Heath and Co"
10042376522,"Dell Publishing, Inc, New York, NY, USA"
12481311843,"Lancer Books # 73-800, dated 1968. 60 cents cover price."
30358520547,END OF LINE CLEARANCE BOOK
30278901984,
30137483087,"daw book,"
30137467240,
30548120455,Dodd Mead
30663429107,Steiner Books
30697853025,Outlet
30290118605,Forge
30744317539,Pocket Books 12
30615832236,DAW
30345446183,Doubleday
30288842132,Dover
30536903962,
30736427041,Berkley
641902420,"Pocket Books (Timescape), New York"
30381126611,"Arkham House, Sauk City, Wisconsin"
30573039059,Nelson Doubleday Inc
30697861109,San Val
18518594470,Pinnacle
17834158761,Troll Communications
2780155689,"Berkley Pub. Corp., New York"
30354638602,
30166317999,
30649338159,Weidenfeld and Nicolson
22256856990,Dover
880572285,"Oliver and Boyd,"
30025550703,
30722939150,Berkley
30132927534,Ballantine
21053898505,"Ziff-Davis, NY"
30237339011,Barnes & Noble Classics
30619264087,Longmeadow Press
30470510220,Arsenal Pulp Press
14781988251,"Mycroft & Moran Publishers, Sauk City"
30496814437,"Wordsworth Editions, Limited"
30660746851,Creative Teaching Press
30628688820,Andesite Press
9177465481,Beagle Books
22867333687,Quirk Books
792263735,"Christie, Agatha., Popular Library, nd, c1962,"
13911965627,J'Ai Lu
12613821190,Ballantine
30692887045,Del Rey
30743842382,Barnes & Noble Classics
22408991012,"Fawcett Gold Medal, Greenwich, Connecticut"
30738616102,Penguin Publishing Group
30750813660,Chilton/Haynes
832410435,"Clark Publishing, Evanston, IL"
12059030439,Ace
30718111523,Dell
30637008458,Ace
22896984656,"Deutscher Taschenbuch Verlag dtv, Mï¿½nchen"
30283016423,
30230418521,Pinnacle
1174609542,"Ziff Davis, NY"
30614228548,Macmillan Publishing Company
30411497940,"Belmont, NY"
197729822,"University Books, New York"
22629703149,Marvel Comics Group
30533825586,
30553181776,"Suhrkamp,"
30584870242,
30471017317,Dover
30137527023,popular publication
1329938319,"Pinnacle, Los Angeles,Cal."
30247852244,Quirk Books
30587976048,
30234311335,Random House Value Publishing
30556625638,Bonanza
30743846080,Wordsworth Editions Ltd
30606964444,Ballantine
30456996157,See Sharp Press
30425835720,"Street & Smith, NY"
22845474495,Ignatius Press
30080065810,NY Bantam Books 1979.
30697849688,Hesperus Press
30732922681,MACMILLAN & CO LTD
30553012691,"Fantasy House, NY"
30343295167,T. Nelson and Sons
30699166666,Outlet
30587556695,
12582942135,"Berkley, New York"
30715383922,Saddleback Pub
987184342,Dover
1083466282,BERKLEY MEDALLION
30737771175,"A M S Press, Incorporated"
19342717713,"Charles Scribner's Sons, NY"
30725369374,
30621255723,Bantam Classics
30342544214,Ballantine
30271155128,
30234056309,Ballantine
30740769467,Sterling Publishing
9061568763,"Sampson, Low and Marston, London"
22516161984,
30723750082,a. michel
16239547366,"The Kent State University Press, Kent"
12220754484,"D A W Books, Incorporated, New York, NY, U.S.A."
30711924640,Sterling Publishing
30694503032,SFBC Science Fiction
30450498742,"Popular Library,"
30740770834,Bantam Classics
30711982418,Running Press
30740677926,Del Rey
30737369099,"Oxford University Press, Incorporated"
22854045635,"Theosophical Publishing House, Adyar, Madras, India"
30657359046,Bantam Books
30688805911,Signet Classics
30120580011,"Crest Books, Greenwich, CT"
5642072649,"Dell Publishing, Inc, New York, NY, U.S.A."
30748223212,Back Bay Books
30430422077,Dover
30748470616,Dover
2845020492,"Daw Books, United States"
30220750658,"Candlelight Press, New York"
30464063991,
30557212002,"Galaxy, NY"
30711835943,HERITAGE PRESS (1942)
30575196945,Miramax Books
30310716799,Ace
30616208200,Bonanza
30734078769,Pan Books
30723874912,
22607281731,Theosophical Univ Pr
30740761903,Penguin Classics
1425230416,"David Mckay, Phila."
30547846221,Pinnacle
15188396493,WALKER AND COMPANY -- NEW YORK
30623910462,Prentice Hall
226751730,"A Berkley Medallion Book, 1976"
30327159411,Nelson Doubleday
9695135519,"Belmont, Canada"
30739024316,Pan Macmillan
30310719623,Ballantine
30494040732,Running Press Kids
30137546438,clark publishing
30310717455,Ace
30602596700,Ace
30626762830,William Collins
30749398161,Dover
30556301377,Nelson Doubleday
4785261960,Edinburgh: Oliver & Boyd
30043819116,Dover
30577538311,Dalmatian Pr
30174848077,Tor Books
30740254160,
30662679638,Paperback Library January 1968
30370986346,"Duell, Sloan & Pearce"
15453811073,"Couvreur Verlag o.J., Den Haag"
30720953992,Cengage Learning
30739835435,"Pearson Education, Limited"
30662759031,Del Rey
30422383221,Wordsworth Editions
18720729558,Eric losfeld Sans date
30732993858,
30739714864,Pocket Books
16776959296,
30137539543,popular publication
8812749032,"New York: Harper And Brothers, 1882."
17004357783,Ace
30747916416,Bantam Books
17004357656,"Paperback Library, Inc, New York, New York"
22900795027,Brooks Cole
30259629672,Bantam Books
21733240388,J'ai Lu 735
30663106817,Modern Library
22420043329,Daw Books
30699607262,Gold Medal
30707076242,Fall River Press
30668426902,
30699272601,Wendy Lamb Books
18440112995,"Goldmann, Mï¿½nchen"
22420065033,Laurel
30577410741,Scholastic
30616978431,Ace
15039149220,Ballantine
30622250736,Penguin Publishing Group
22823700639,Penguin Books
22506238387,"Pinnacle Books, New York, NY, USA."
30699303224,Dover
2786898050,Hallmark 0
30614157218,Warner
19586146168,Fawcett Gold Medal
17683652843,"Ultimate Publishing, NY"
30230570919,Pinnacle
30740281702,"Dorchester Publishing Company, Incorporated 11"
30266561255,
30728439724,Barnes & Noble Classics
30737115307,"Oxford University Press, Incorporated"
30620265038,Ace
30705914204,Ballantine
30590813161,Health Knowledge
30276548629,
30699012964,Ballantine
21031779900,
30277064592,
30324134990,
30073791822,"S. W. Tilton & Co., Boston"
22539795352,
30618902668,Dover
30082091534,Ballantine
15517305565,Ballantine
30515188131,"Berkley Books, New York, NY, USA"
30699603832,Duell Sloan And Pearce
30301439914,Ballantine
30267868874,
30604991902,Scholastic Book Services
30737944945,Random House Publishing Group
30647053255,Dell Publishing Co
30324230737,
30591576566,Berkley
30027527767,DAW
16881755652,Gordon Press
30504798481,Acclaim Books
30278697293,
30577375783,Ballantine
22020192322,Ace
172778114,"Aladdin Books, New York"
30652780972,Dover
30630997831,Ace
11924291735,"Universal Publishing & Distributing Corporation, New York, USA"
30715057262,"Duell, Sloan, and Pearce"
30705597817,"Berkley, NY"
77404867,"David McKay, Philadelphia"
30410509355,Ace
30710507613,Scholastic
30137565836,clark publishing
30727848969,Random House Publishing Group
30252653307,Plume
30137544965,Ballantine
16794748174,Ballantine
30647532444,Bantam
12754088828,"THE HERITAGE PRESS, New York"
30699123894,Tor Fantasy
30257722657,Pabel-Moewig Verlag Kg Rastatt
22505003916,Ace
30725400752,
22020192669,Daw #210
22849166915,Ace
19650898911,Ballantine
30564375343,Ace
30665007865,Ace
30666949187,Dover
12901440996,William W. Larsen
13568994103,"Herts, UK: Panther, 1976, 1976, 1976, 1st Edition, First Printing for All, Herts, England"
22589529202,Galaxy Publishing Corporation
8086171188,"DAVID MCKAY., PHILADELPHIA."
30740668863,Dell
30554314302,Weird Tales
30739522717,
30357161682,Ediciones CÃ¡tedra
22578928888,Ballantine
30598056380,Beagle Books
30086149946,Sagamore
30601364324,Ace
19247665284,Ballantine
30339603406,DELL
30339141978,
30636806157,Ballantine
30531355051,Workman Publishing Company
30688968393,Oxford University Press
11488336857,New York: Beagle Books # 95058 1st Printing
30040431929,Tower
18289073181,Tulsa Geological Society.
30357684266,"Doubleday & Company, Garden City, New York"
30656825065,"Book Sales, Inc."
30642465549,Random House Publishing Group
30520534108,Running Press Kids
5766052571,"Hanro Corp., NY"
30698947950,Wordsworth Editions Ltd
30723884338,Ballantine
30239175924,Pinnacle.
30310717360,Ace
30611199162,Andesite Press
30604164320,Akadine Pr
30736436596,Tor Books
434818342,"Mount Vernon, NY Peter Pauper Press 1958."
4749812165,"London: Kegan Paul, Trench, Trubner [Truebner] & Co."
153620084,Signet
30224374603,Random House Publishing Group
30650532245,"Popular Library, NY"
30210709685,"ICON Group International, Inc."
5812643104,Bantam Books
30187959914,"Berkley, USA"
22524110709,"Magazine Productions, NY"
22629698800,Barnes & Noble
17146192626,A Mentor Classic/ Published by The New American Library
30582859116,"Dell (1967)., New York"
30643301988,SparkNotes
30475795560,Arcadia House
5064367117,Daw Books
30609761065,The Mamillan Company
30282156992,"Fawcett Publications, Inc."
30656854583,HarperCollins
22420041434,Ballantine
30404725968,Original Novels 0
10448242450,Ballantine
30617429147,Ace
22505124663,Dell # 0925
30716888222,Penguin Classics
30663306778,
30661516953,Ace
30551324251,Ace
30594560684,Back Bay Books
30276686276,Beaver's Pond Press
30688425007,Dover
178644568,"Heritage, 1942"
30721450164,Dover
30697334366,Ballantine
12220754483,"D A W Books, Incorporated, New York, NY, U.S.A."
22763476504,Ace
30137497304,four square
22773467887,Hansebooks
30359761004,"Crown Publishers, Inc."
30210826294,"Mercury Press, Inc."
30662797376,"Crowell-Collier, London"
30743291182,Panther Publications
22388352252,"Pinnacle, New York, NY U.S.A."
1428681247,Ballantine
22418989022,Belmont
30267980828,
30741854154,Penguin Books
1094685496,"Thomas Y. Crowell, NY"
30552011094,
30739812948,"Doubleday Religious Publishing Group, The"
5809421567,"Anticipation , fleuve noir,"
15296155760,Paperback Library
30001185666,"Love Romances, NY"
30745478103,Prestige Books
30714488513,Digireads.com
30739337665,
30405814296,POCKET BOOKS @
11921901893,Ace
