,book,language
1504,30310717360,English
1505,30611199162,English
1506,30604164320,English
1507,30736436596,English
1508,434818342,English
1509,4749812165,English
1510,153620084,English
1511,30224374603,English
1512,30650532245,English
1513,30210709685,English
1514,5812643104,English
1515,30187959914,English
1516,22524110709,English
1517,22629698800,English
1518,17146192626,English
1519,30582859116,English
1520,30643301988,English
1521,30475795560,English
1522,5064367117,English
1523,30609761065,English
1524,30282156992,English
1525,30656854583,English
1526,22420041434,English
1527,30404725968,English
1528,10448242450,English
1529,30617429147,English
1530,22505124663,English
1531,30716888222,English
1532,30663306778,English
1533,30661516953,English
1534,30551324251,English
1535,30594560684,English
1536,30276686276,English
1537,30688425007,English
1538,178644568,English
1539,30721450164,English
1540,30697334366,English
1541,12220754483,English
1542,22763476504,English
1543,30137497304,English
1544,22773467887,English
1545,30359761004,English
1546,30210826294,English
1547,30662797376,English
1548,30743291182,English
1549,22388352252,English
1550,1428681247,English
1551,22418989022,English
1552,30267980828,English
1553,30741854154,English
1554,1094685496,English
1555,30552011094,English
1556,30739812948,English
1557,5809421567,French
1558,15296155760,English
1559,30001185666,English
1560,30745478103,English
1561,30714488513,English
1562,30739337665,English
1563,30405814296,English
1564,11921901893,English
1565,14123108877,English
1566,30452635812,English
1567,16594898283,English
1568,827075202,English
1569,30646844413,English
1570,22786084357,English
1571,30299256422,English
1572,30697334982,English
1573,30738567671,English
1574,30137492542,English
1575,30688735121,English
1576,30137482099,English
1577,30667605177,English
1578,30551329919,English
1579,30137477799,English
1580,22494581703,English
1581,510203926,English
1582,30359762770,English
1583,30177639421,English
1584,30737500130,English
1585,30203650509,English
1586,30452031717,English
1587,30553673902,English
1588,30219163913,English
1589,30671534590,English
1590,30137477188,English
1591,30551327218,English
1592,32484944,English
1593,22505126581,English
1594,30463166415,English
1595,30102307085,English
1596,30698614313,English
1597,759353115,English
1598,22883148735,English
1599,30564447306,English
1600,30052019485,English
1601,30051995250,English
1602,30605077590,English
1603,30631158587,English
1604,30210706071,English
1605,9231494500,English
1606,22877746570,English
1607,30699640759,English
1608,30727512746,English
1609,22849748472,English
1610,30582837181,English
1611,30137482101,English
1612,22020192317,English
1613,30427235844,English
1614,30519754020,English
1615,17004356376,English
1616,30745124005,English
1617,30744480284,English
1618,30303770291,English
1619,30282663517,English
1620,30277724965,English
1621,30699302356,English
1622,30359733132,English
1623,30137470432,English
1624,1050076925,English
1625,5434713188,English
1626,30741265710,English
1627,30744676148,English
1628,30749367213,English
1629,9446226872,English
1630,30749512889,English
1631,30703863214,English
1632,30335029127,English
1633,30739671536,English
1634,30575027483,English
1635,30422560680,English
1636,30295220403,English
1637,10958554306,English
1638,30696276793,English
1639,30502071527,English
1640,30037431563,English
1641,30697529615,English
1642,22571859911,English
1643,30746072553,English
1644,225137188,English
1645,30718268353,English
1646,22540679446,English
1647,7402796624,English
1648,30744360452,English
1649,30711682997,English
1650,30575265121,English
1651,30722032296,English
1652,30209629952,English
1653,30648085244,English
1654,22398006214,English
1655,30591016674,English
1656,30659966751,English
1657,30747505424,English
1658,30720515973,English
1659,18072154108,English
1660,30737600997,English
1661,22649811785,English
1662,30732884116,English
1663,30694899047,English
1664,30545371006,English
1665,30747332701,English
1666,1945206117,English
1667,10064331613,English
1668,30610078216,English
1669,30514506070,English
1670,30728386662,English
1671,30530752062,English
1672,30288224085,English
1673,30463402733,English
1674,30739575571,English
1675,30727245265,English
1676,30725401698,English
1677,30659371327,English
1678,30137489485,English
1679,30745075767,English
1680,15212889762,English
1681,30603243852,English
1682,22469282967,English
1683,22497347076,English
1684,30308118230,English
1685,11493984439,English
1686,21470035489,English
1687,30699083025,English
1688,22803365843,English
1689,30335451279,English
1690,30172354943,English
1691,30697558248,English
1692,30137476837,English
1693,30671498696,English
1694,30573987444,English
1695,30626769991,English
1696,327939150,English
1697,30697811789,English
1698,10250909849,English
1699,30137495373,English
1700,30754204137,English
1701,30594568946,English
1702,22859119352,English
1703,22867452406,English
1704,30314116259,English
1705,10236717920,English
1706,140933246,English
1707,30431429515,English
1708,30734513897,English
1709,30656662317,English
1710,21365583773,English
1711,30706822965,English
1712,30249658402,English
1713,30611203813,English
1714,22618645416,English
1715,30309841355,English
1716,30709559862,English
1717,1417796350,English
1718,30432385906,English
1719,18513225436,English
1720,308391950,English
1721,30551326311,English
1722,155172594,English
1723,30741772694,English
1724,30746185146,English
1725,30627702496,English
1726,30346046203,English
1727,19902955218,English
1728,30137543970,English
1729,30535979472,English
1730,30269823697,English
1731,30454135628,English
1732,30738979244,English
1733,22877522034,English
1734,30717860531,English
1735,30575404113,English
1736,7388583901,English
1737,30279114735,English
1738,30727868009,English
1739,30599717073,English
1740,30084967398,English
1741,30738796457,English
1742,30299606012,English
1743,30371127849,English
1744,30329104536,English
1745,30621221283,English
1746,30734778612,English
1747,30525203317,English
1748,30362659750,English
1749,30726458903,English
1750,30718898476,English
1751,22544960744,English
1752,30351875071,English
1753,30707765331,English
1754,30722923034,English
1755,30485861167,English
1756,30737533782,English
1757,989012211,English
1758,6774802303,English
1759,30259712790,English
1760,30698062143,English
1761,76653778,English
1762,30742124733,English
1763,18755296648,English
1764,30137480255,English
1765,4569840189,English
1766,30642352456,English
1767,30599143993,English
1768,30749468580,English
1769,30708880890,English
1770,30418122151,English
1771,2670096001,English
1772,88327553,English
1773,12714949940,English
1774,14883183612,English
1775,30557454983,English
1776,22413833848,English
1777,30635247144,English
1778,30268661188,English
1779,30745098523,English
1780,1399292906,English
1781,30737203002,English
1782,30257048832,English
1783,30571010489,English
1784,30738128598,English
1785,30347375805,English
1786,30621251590,English
1787,30598997637,English
1788,6671606916,English
1789,30137479618,English
1790,30744090765,English
1791,30275789869,English
1792,30697479685,English
1793,1262336806,English
1794,823826811,English
1795,22920926346,English
1796,30657567652,English
1797,30137516495,English
1798,30688818396,English
1799,30739226607,English
1800,30514115972,English
1801,30724611487,English
1802,6774827957,English
1803,30422443815,English
1804,20281396970,English
1805,30744031296,English
1806,30697402055,English
1807,22662863331,English
1808,30699252756,English
1809,30494967620,English
1810,30090321729,English
1811,4749795714,English
1812,30560890476,English
1813,30670159069,English
1814,30716346199,English
1815,30686655750,English
1816,30424842082,English
1817,14781986290,English
1818,30549948758,English
1819,259393306,English
1820,30590636428,English
1821,19929133544,English
1822,30268138508,English
1823,22913045005,English
1824,4509639548,French
1825,6852173344,English
1826,18700796423,English
1827,30700602654,English
1828,30367928401,English
1829,30535334475,English
1830,30137492550,English
1831,30699627695,English
1832,30662078309,English
1833,30038784093,English
1834,15525884513,English
1835,30363412655,English
1836,10042376524,English
1837,30636218759,English
1838,22747896299,English
1839,30695482623,English
1840,30636753674,English
1841,30088022273,English
1842,30698904228,English
1843,30699512267,English
1844,30310722148,English
1845,2407602013,English
1846,30661486066,English
1847,30137476840,English
1848,30598180589,English
1849,30129295518,English
1850,3365697142,English
1851,30308236340,English
1852,6091512873,English
1853,30282659542,English
1854,30411963799,English
1855,30587915795,English
1856,30305888689,English
1857,30212260117,English
1858,30727495738,English
